j_name,j_code,j_url,j_big_type,j_small_type
病毒学报,BDXB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=BDXB&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e7%97%85%e6%af%92%e5%ad%a6%e6%8a%a5,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
生理学报,SLXU,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SLXU&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e7%94%9f%e7%90%86%e5%ad%a6%e6%8a%a5,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
免疫学杂志,MYXZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=MYXZ&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e5%85%8d%e7%96%ab%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国健康心理学杂志,JKXL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=JKXL&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%81%a5%e5%ba%b7%e5%bf%83%e7%90%86%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
细胞与分子免疫学杂志,XBFM,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=XBFM&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e7%bb%86%e8%83%9e%e4%b8%8e%e5%88%86%e5%ad%90%e5%85%8d%e7%96%ab%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国寄生虫学与寄生虫病杂志,ZJSB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZJSB&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%af%84%e7%94%9f%e8%99%ab%e5%ad%a6%e4%b8%8e%e5%af%84%e7%94%9f%e8%99%ab%e7%97%85%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
疾病监测,JBJC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=JBJC&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e7%96%be%e7%97%85%e7%9b%91%e6%b5%8b,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国生物制品学杂志,SWZP,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SWZP&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%94%9f%e7%89%a9%e5%88%b6%e5%93%81%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国病原生物学杂志,ZISC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZISC&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%97%85%e5%8e%9f%e7%94%9f%e7%89%a9%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
生物医学工程学杂志,SWGC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=SWGC&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e7%94%9f%e7%89%a9%e5%8c%bb%e5%ad%a6%e5%b7%a5%e7%a8%8b%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国临床解剖学杂志,ZLJZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZLJZ&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e4%b8%b4%e5%ba%8a%e8%a7%a3%e5%89%96%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国媒介生物学及控制杂志,ZMSK,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZMSK&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%aa%92%e4%bb%8b%e7%94%9f%e7%89%a9%e5%ad%a6%e5%8f%8a%e6%8e%a7%e5%88%b6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
现代免疫学,SHMY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SHMY&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e7%8e%b0%e4%bb%a3%e5%85%8d%e7%96%ab%e5%ad%a6,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
医用生物力学,YISX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=YISX&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e5%8c%bb%e7%94%a8%e7%94%9f%e7%89%a9%e5%8a%9b%e5%ad%a6,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国应用生理学杂志,ZGSL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGSL&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%ba%94%e7%94%a8%e7%94%9f%e7%90%86%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国心理卫生杂志,ZXWS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZXWS&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%bf%83%e7%90%86%e5%8d%ab%e7%94%9f%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国病理生理杂志,ZBLS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZBLS&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%97%85%e7%90%86%e7%94%9f%e7%90%86%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国生物医学工程学报,ZSWY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=ZSWY&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%94%9f%e7%89%a9%e5%8c%bb%e5%ad%a6%e5%b7%a5%e7%a8%8b%e5%ad%a6%e6%8a%a5,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中国人兽共患病学报,ZRSZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZRSZ&NaviLink=%e5%9f%ba%e7%a1%80%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050005%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e4%ba%ba%e5%85%bd%e5%85%b1%e6%82%a3%e7%97%85%e5%ad%a6%e6%8a%a5,['综合性医药卫生（除一般理论，教育与普及）'],基础医学
中华医院感染学杂志,ZHYY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHYY&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e5%8c%bb%e9%99%a2%e6%84%9f%e6%9f%93%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国循证医学杂志,ZZXZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=ZZXZ&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%be%aa%e8%af%81%e5%8c%bb%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国医学影像技术,ZYXX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZYXX&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%8c%bb%e5%ad%a6%e5%bd%b1%e5%83%8f%e6%8a%80%e6%9c%af,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国感染与化疗杂志,KGHL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=KGHL&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e6%84%9f%e6%9f%93%e4%b8%8e%e5%8c%96%e7%96%97%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国康复医学杂志,ZGKF,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGKF&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%ba%b7%e5%a4%8d%e5%8c%bb%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中华护理杂志,ZHHL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHHL&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e6%8a%a4%e7%90%86%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国中西医结合急救杂志,ZXYS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZXYS&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e4%b8%ad%e8%a5%bf%e5%8c%bb%e7%bb%93%e5%90%88%e6%80%a5%e6%95%91%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中华危重病急救医学,ZWZB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZWZB&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e5%8d%b1%e9%87%8d%e7%97%85%e6%80%a5%e6%95%91%e5%8c%bb%e5%ad%a6,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国康复理论与实践,ZKLS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZKLS&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%ba%b7%e5%a4%8d%e7%90%86%e8%ae%ba%e4%b8%8e%e5%ae%9e%e8%b7%b5,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国超声医学杂志,ZGCY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGCY&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e8%b6%85%e5%a3%b0%e5%8c%bb%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国组织工程研究,XDKF,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XDKF&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%bb%84%e7%bb%87%e5%b7%a5%e7%a8%8b%e7%a0%94%e7%a9%b6,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
护理学报,NFHL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=NFHL&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e6%8a%a4%e7%90%86%e5%ad%a6%e6%8a%a5,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
护理学杂志,HLXZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HLXZ&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e6%8a%a4%e7%90%86%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中华检验医学杂志,ZHYJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHYJ&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e6%a3%80%e9%aa%8c%e5%8c%bb%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
临床与实验病理学杂志,LSBL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=LSBL&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%b4%e5%ba%8a%e4%b8%8e%e5%ae%9e%e9%aa%8c%e7%97%85%e7%90%86%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国医学影像学杂志,ZYYZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZYYZ&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%8c%bb%e5%ad%a6%e5%bd%b1%e5%83%8f%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国疼痛医学杂志,ZTYZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=ZTYZ&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%96%bc%e7%97%9b%e5%8c%bb%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中华超声影像学杂志,ZHCY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHCY&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e8%b6%85%e5%a3%b0%e5%bd%b1%e5%83%8f%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
解放军护理杂志,JFHL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=JFHL&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e8%a7%a3%e6%94%be%e5%86%9b%e6%8a%a4%e7%90%86%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中华病理学杂志,ZHBL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHBL&NaviLink=%e4%b8%b4%e5%ba%8a%e5%8c%bb%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050006%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e7%97%85%e7%90%86%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],临床医学
中国血吸虫病防治杂志,XXCB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XXCB&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e8%a1%80%e5%90%b8%e8%99%ab%e7%97%85%e9%98%b2%e6%b2%bb%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
中国实验血液学杂志,XYSY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XYSY&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%ae%9e%e9%aa%8c%e8%a1%80%e6%b6%b2%e5%ad%a6%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
中华高血压杂志,ZGGZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGGZ&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e9%ab%98%e8%a1%80%e5%8e%8b%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
肠外与肠内营养,CWCN,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=CWCN&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e8%82%a0%e5%a4%96%e4%b8%8e%e8%82%a0%e5%86%85%e8%90%a5%e5%85%bb,['综合性医药卫生（除一般理论，教育与普及）'],内科学
中国呼吸与危重监护杂志,ZGHW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=ZGHW&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%91%bc%e5%90%b8%e4%b8%8e%e5%8d%b1%e9%87%8d%e7%9b%91%e6%8a%a4%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
临床心血管病杂志,LCXB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=LCXB&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%b4%e5%ba%8a%e5%bf%83%e8%a1%80%e7%ae%a1%e7%97%85%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
中国实用内科杂志,SYNK,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SYNK&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%ae%9e%e7%94%a8%e5%86%85%e7%a7%91%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
临床肝胆病杂志,LCGD,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=LCGD&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%b4%e5%ba%8a%e8%82%9d%e8%83%86%e7%97%85%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
中华结核和呼吸杂志,ZHJH,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHJH&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e7%bb%93%e6%a0%b8%e5%92%8c%e5%91%bc%e5%90%b8%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
中华内分泌代谢杂志,ZHNF,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHNF&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e5%86%85%e5%88%86%e6%b3%8c%e4%bb%a3%e8%b0%a2%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
中国糖尿病杂志,ZGTL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGTL&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%b3%96%e5%b0%bf%e7%97%85%e6%9d%82%e5%bf%97,['综合性医药卫生（除一般理论，教育与普及）'],内科学
胃肠病学,WIEC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=WIEC&NaviLink=%e5%86%85%e7%a7%91%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00050007%253F%26OrderBy%3didno%7c%e8%83%83%e8%82%a0%e7%97%85%e5%ad%a6,['综合性医药卫生（除一般理论，教育与普及）'],内科学
